pan smith měl říct pravdu .	el sr . smith debería haber dicho la verdad .
jeho bratr je ještě vyšší .	su hermano es aun más alto .
její bratr je ještě vyšší .	su hermano es aun más alto .
jejich bratr je ještě vyšší .	su hermano es aun más alto .
váš bratr je ještě vyšší .	su hermano es aun más alto .
co potřebujete ?	¿ qué necesita ?
co potřebuje ?	¿ qué necesita ?
stále ještě toho zbývá hodně udělat .	todavía queda mucho por hacer .
napsal knihu o číně .	él escribió un libro sobre china .
poslouchal jsem , ale neslyšel jsem nic .	escuché , pero no oí nada .
poslouchala jsem , ale nic jsem neslyšela .	escuché , pero no oí nada .
kéž bych dobře uměl zpívat .	ojalá pudiera yo cantar bien .
potřebujeme peníze .	necesitamos dinero .
jak se jmenuje tvoje dcera ?	¿ cómo se llama tu hija ?
pozorně poslouchala , když jsem jí chválil syna .	ella escuchó atentamente cuando alabé a su hijo .
v kolik jsi vstal ?	¿ a qué hora te levantaste ?
v kolik jsi vstala ?	¿ a qué hora te levantaste ?
poslouchám nejnovější björčinu písničku .	estoy escuchando la última canción de björk .
poslouchám nejnovější píseň od björk .	estoy escuchando la última canción de björk .
jak se jmenoval ten hotel ? já si nevzpomínám .	¿ cómo se llamaba el hotel ? no recuerdo .
bill vstal brzy , aby stihnul první vlak .	bill se levantó temprano para coger el primer tren .
bill si přivstal , aby stihnul první vlak .	bill se levantó temprano para coger el primer tren .
musíš odejít .	tienes que irte .
smíte kouřit v tamhletom pokoji , ale ne v tomto .	usted puede fumar en esa habitación , pero no debe fumar en ésta .
vzduch , jako i jídlo , je jednou ze základních lidských potřeb .	el aire , como la comida , es una necesidad humana básica .
co chybí ?	¿ qué falta ?
co schází ?	¿ qué falta ?
můj přítel už tu měl být .	mi amigo ya debería haber llegado .
už jsem tu píseň byl jednou slyšel .	yo ya había escuchado esa canción una vez .
nepij žádný alcohol .	no bebas nada de alcohol .
pokud vím , dosud není vdaná .	que yo sepa , ella todavía no está casada .
svou dovolenou jsme dosud nenaplánovali .	todavía no hemos planeado nuestras vacaciones .
nemusíš nic platit , je to zadarmo .	no tienes que pagar nada , es gratuito .
a žili šťastně až do smrti .	y colorín colorado , este cuento se ha acabado .
poslouchal jsi dnes ráno zprávy v rádiu ?	¿ escuchaste las noticias en la radio esta mañana ?
slyšel jsi dnes ráno zprávy v rádiu ?	¿ escuchaste las noticias en la radio esta mañana ?
dosud neznáme pravdu .	todavía no sabemos la verdad .
dosud nevíme pravdu .	todavía no sabemos la verdad .
kéž by tu byl .	ojalá él estuviera aquí .
grace ještě nepřišla .	grace todavía no ha venido .
nesnáší chování svého manžela .	ella no tolera el comportamiento de su marido .
kéž bych nebyl koupil něco tak zbytečného .	ojalá no hubiera comprado algo tan inútil .
dosud mi občas volá .	todavía me llama de vez en cuando .
jsem gay .	soy gay .
když se nebudeš chovat , budu ti muset dát zaracha .	si no te comportas te voy a tener que castigar .
chybí vidlička .	falta un tenedor .
zpívat jsem ho nikdy neslyšel .	nunca le he escuchado cantar .
autobus byl přecpaný . kéž bych byl jel taxíkem .	el ómnibus estaba repleto de gente . ojalá hubiera tomado un taxi .
dosud mi neodpověděl na dopis .	todavía no ha respondido a mi carta .
na dopis mi stále ještě neodpověděl .	todavía no ha respondido a mi carta .
kéž bych měl hodně peněz .	ojalá tuviera mucho dinero .
je to skvělá myšlenka .	es una gran idea .
příživníky tady nechceme .	aquí no queremos gorrones .
jsem hezčí než ty .	soy más bello que tú .
ještě se neprobudili .	todavía no se han despertado .
dosud se nevzbudily .	todavía no se han despertado .
slyšel jsem to v rádiu .	lo escuché en la radio .
slyšela jsem to v rádiu .	lo escuché en la radio .
nesmíš lhát .	no debes mentir .
nesmíš říkat lži .	no debes mentir .
jsi ještě mladý .	todavía eres joven .
ještě jsi mladá .	todavía eres joven .
alice svou sestru neposlouchala .	alice no estaba escuchando a su hermana .
kéž bych byl vyšší .	ojalá fuera más alto .
kéž bych byla vyšší .	ojalá fuera más alta .
kéž bychom měli zahradu !	¡ ojalá tuviéramos un jardín !
kéž bych znovu byl mladý .	ojalá yo fuera joven de nuevo .
musela být velmi mladá , když napsala tuto báseň .	ella debía de ser muy joven cuando escribió este poema .
neměj starost ! i když piju , mou schopnost řídit to neovlivňuje .	¡ no te preocupes ! aun si bebo , eso no afecta mi capacidad de conducir .
budu tě poslouchat , obzvlášť když se neshodneme .	te escucharé , sobre todo cuando no estemos de acuerdo .
ještě stále nebylo vidět žádné známky jara .	todavía no había ninguna señal visible de la primavera .
dítě dosud nedovede chodit .	el bebé todavía no puede andar .
dámy a pánové , rád bych , kdybyste vyslechli můj názor .	damas y caballeros , me gustaría que escuchasen mi opinión .
často mám noční můry .	a menudo tengo pesadillas .
potřebuju nové kolo .	necesito una bicicleta nueva .
potřebuju její pomoc .	necesito su ayuda .
potřebuju vaši pomoc .	necesito su ayuda .
potřebujeme , aby nám někdo pomohl .	necesitamos que alguien nos ayude .
tom dosud nedovede plavat .	tom todavía no sabe nadar .
tom stále ještě neumí plavat .	tom todavía no sabe nadar .
neměl jsi tam chodit .	no deberías haber ido allí .
měl jsi vyrazit o půl hodiny dřív .	deberías haber salido media hora antes .
často studuji při poslechu hudby .	yo frecuentemente estudio mientras escucho música .
dostavil jsem se příliš pozdě na to , abych slyšel jeho projev .	llegué demasiado tarde para escuchar su discurso .
stydím se za chování svého syna .	estoy avergonzada del comportamiento de mi hijo .
nechápu , proč se lidé bojí nových myšlenek . já se bojím starých .	no entiendo por qué la gente tiene miedo de nuevas ideas . a mí me dan miedo las viejas .
velvyslanec je upřímný člověk vyslaný do zahraničí , aby tam lhal pro dobro své země .	un embajador es un hombre honesto enviado al extranjero a mentir por el bien de su país .
můj otec měl ve zvyku vstávat z postele v šest , dokonce i v zimě .	mi padre acostumbraba a levantarse de la cama a las seis , aun en invierno .
nic z toho , co jsem slyšel na té schůzi , mě nepřimělo ke změně názoru .	nada de lo que escuché en la reunión me hizo cambiar de opinión .
jsi opilý !	¡ estás borracho !
zeptej se ho , jestli stále ještě bydlí v tokyu .	pregúntale si todavía viven en tokio .
kdyby tam býval byl , bývala bys chtěla přijít ?	¿ si él hubiera estado allí , habrías querido venir ?
potřebuji známku .	necesito un sello .
kéž bych ji byl viděl .	ojalá la hubiera visto .
slyšel jsem někoho křičet .	escuché a alguien gritar .
snažil jsem se mu naslouchat pozorně .	intenté escucharle atentamente .
kéž bych měl přítele jako ty .	ojalá tuviera un amigo como tú .
kéž bychom měli více času .	ojalá tuviéramos más tiempo .
mám velký hlad !	¡ tengo mucha hambre !
poslouchaje rádio , usnul jsem .	me dormí escuchando la radio .
poslouchajíc rádio , usnula jsem .	me dormí escuchando la radio .
měls být opatrnější .	deberías haber tenido más cuidado .
její nabídku jsi měl odmítnout .	deberías haber rechazado su oferta .
její nabídku jsi měla odmítnout .	deberías haber rechazado su oferta .
jejich nabídku jsi měl odmítnout .	deberías haber rechazado su oferta .
jejich nabídku jsi měla odmítnout .	deberías haber rechazado su oferta .
potřebuju shodit pár kilo .	necesito bajar un par de kilos .
proč jsi lhal ?	¿ por qué mentiste ?
proč jsi lhala ?	¿ por qué mentiste ?
tvou pomoc nepotřebuju .	no necesito tu ayuda .
vezmi si broskví , kolik chceš .	coge todos los melocotones que quieras .
ráda poslouchá hudbu .	a ella le gusta escuchar música .
můžu pít alkohol ?	¿ puedo beber alcohol ?
slyším tě , ale nevidím tě .	te escucho , pero no te veo .
hudba , kterou jsme poslouchali včera večer , byla nádherná .	fue maravillosa la música que escuchamos anoche .
je to velmi smutné .	es muy triste .
je velmi smutná .	ella está muy triste .
dosud mi občas napíše .	todavía me escribe de vez en cuando .
dnes mi chybí inspirace .	hoy me falta inspiración .
ještě jsem nejedl .	todavía no he comido .
když poslouchala mahlera , lyusya plakala .	lyusya lloraba mientras escuchaba a mahler .
lyusya plakala , poslouchajíc mahlera .	lyusya lloraba mientras escuchaba a mahler .
poslouchajíc mahlera , lyusya vždy přemýšlela o smrti a věčném životě .	escuchando a mahler , lyusya siempre pensaba en la muerte y en la vida eterna .
můžeš lhát všem ostatním , ale nemůžeš lhát sám sobě .	puedes mentir a todos los demás , pero no puedes mentirte a ti mismo .
co potřebuje nejvíc je dobré zaměstnání .	lo que más necesita es un buen trabajo .
ken mě nechtěl poslouchat .	ken no quería escucharme .
v nouzi poznáš přítele .	un amigo en la necesidad es un amigo de verdad .
dovolil jsem své sestře použít můj nový počítač .	le permití a mi hermana usar mi computadora nueva .
je něco , co ti musím říct , a vím , že se ti to nebude líbit .	hay algo que necesito decirte , y sé que no te va a gustar .
na počátku stvořil bůh nebe a zemi .	en el principio creó dios los cielos y la tierra .
dokonalý !	¡ perfecto !
kéž bych s ní byl mohl jít .	ojalá yo hubiera podido ir con ella .
kéž bych byl mohl jít s ní .	ojalá yo hubiera podido ir con ella .
potřebuju sprchu .	necesito una ducha .
vypadáš zasmušile .	pareces triste .
ty tohle potřebuješ .	necesitas esto .
potřebuješ toto .	necesitas esto .
neměl jsem se včera učit .	no debí estudiar ayer .
slyšel jsem , jak někdo volá mé jméno .	escuché a alguien llamar mi nombre .
potřebuji pomoc .	necesito ayuda .
ona je alkoholička .	ella es alcohólica .
minulost lze jen znát , ne změnit . budoucnost lze jen změnit , ne znát .	el pasado sólo puede conocerse , no cambiarse . el futuro sólo puede cambiarse , no conocerse .
autobus ještě nepřijel .	el autobús todavía no ha llegado .
ruce sis stále ještě neumyl , že ?	no te has lavado las manos todavía , ¿ verdad ?
ještě sis ruce neumyl , že ?	no te has lavado las manos todavía , ¿ verdad ?
měl jsem přijít dřív .	debí haber llegado más temprano .
dosud závisí na svých rodičích .	ella depende todavía de sus padres .
