en jordbävning förstörde byggnaden .	un terremoto destruyó el edificio .
jag har ingen bil .	no tengo coche .
isen smälter .	el hielo se está derritiendo .
isen smälter .	el hielo se derrite .
hon talar ryska .	ella habla ruso .
vi dekorerade rummet själva .	nosotros mismos decoramos la habitación .
gud är en fantasifigur skapad för att få oss att känna oss bättre om vår okunnighet om vår egen existens .	el concepto de dios es una fantasía creada para aliviar el desconocimiento sobre nuestra propia existencia .
hans bil liknar min .	su coche es parecido al mío .
min mor är inte hemma .	mi madre no está en casa .
tiga är guld .	en boca cerrada no entran moscas .
tystnad är guld .	en boca cerrada no entran moscas .
skrik inte .	no grites .
iberismen är en rörelse för att ena de iberiska folken och nationerna såsom katalonien , kastillien , portugal , galicien , baskien , andalusien . . .	el iberismo es un movimiento a favor de la unificación de los pueblos y naciones ibéricas como cataluña , castilla , portugal , galicia , euskadi , andalucía . . .
hur har du det ?	¿ cómo va ?
hon försökte inte att översätta brevet .	ella no intentó traducir la carta .
kvinnan är naken .	la mujer está desnuda .
den finansiella situationen förvärras vecka för vecka .	la situación financiera está empeorando semana a semana .
det var en jordbävning i går .	hubo un terremoto ayer .
en spegel reflekterar ljus .	un espejo refleja la luz .
jag måste bege mig nu .	tengo que irme ahora .
hans gamla katt lever fortfarande .	su viejo gato todavía está vivo .
hon har stora bröst .	ella tiene pechos grandes .
livet är inte lätt .	la vida no es fácil .
hur många vill ni ha ?	¿ cuántos quiere ?
hur mycket pengar har du ?	¿ cuánto dinero tienes ?
en kungs dotter är en prinsessa .	la hija de un rey es una princesa .
jag skämdes .	estaba avergonzado .
vad betyder sssr ?	¿ qué significa urss ?
mannen som hon ska gifta sig med är astronaut .	el hombre con quien se va a casar es astronauta .
jag tycker om att gå och titta på baseboll .	me gusta ir a ver juegos de béisbol .
han är poet .	él es poeta .
jag tror att han var arg .	creo que él estaba enojado .
huvudstaden i ukraina är kiev .	la capital de ucrania es kiev .
vi ses !	¡ nos vemos !
i begynnelsen skapade gud himmel och jord .	al principio dios creó el cielo y la tierra .
vad gjorde jean ?	¿ qué ha hecho jean ?
var är äpplena ?	¿ dónde están las manzanas ?
jag studerar konsthistoria .	estudio historia del arte .
tre öl och en tequila tack !	¡ tres cervezas y un tequila , por favor !
löven ändrar färg på hösten .	las hojas cambian de color en otoño .
hon har en fin docka .	ella tiene una muñeca bonita .
behöver du pengar ?	¿ necesita dinero ?
hans tal väckte känslor hos oss .	su discurso nos conmovió .
jag har bröder .	tengo hermanos .
jag måste bege mig nu .	ahora me tengo que ir .
pratar du svenska ?	¿ hablas sueco ?
det var inget sammanträffande .	no fue una coincidencia .
jag kan bo i gästrummet .	puedo quedarme en el cuarto de invitados .
följ efter mig !	¡ sígueme !
min fru slår mig .	mi mujer me pega .
i det mest spännande ögonblicket , såg alla väldigt spända ut .	en el momento más intrigante , toda la gente lucía muy tensa .
hur har din fru det ?	¿ cómo está su esposa ?
han kysste sin dotter på pannan .	él besó a su hija en la frente .
det är enkelt att göra och det är billigt .	es fácil de hacer y barato .
ljug aldrig igen .	no mientas nunca más .
en dröm är hela livet , själva drömmen drömmer vi .	toda la vida es sueño , y los sueños , sueños son .
peking är större än rom .	pekín es más grande que roma .
jag är ingen läkare .	yo no soy médico .
sonen ställde en fråga till sin mor .	el hijo le hizo una pregunta a su madre .
jag är ingen läkare .	no soy médico .
ja , jag tycker om det .	sí , me gusta .
jag är för gammal för den här världen .	yo estoy muy viejo para este mundo .
har du tråkigt här ?	¿ te aburres aquí ?
i begynnelsen skapade gud himmel och jord .	en el principio dios creó los cielos y la tierra .
han är en hjälte .	él es un héroe .
tom är inte här .	tom no está aquí .
generellt sett lever kvinnor längre än män .	generalizando , las mujeres viven más que los hombres .
krokodilerna har vassa tänder .	los cocodrilos tienen dientes afilados .
krokodiler har vassa tänder .	los cocodrilos tienen dientes afilados .
tom är den perfekta fadern .	tom es el padre ideal .
jag är ingen läkare .	no soy un doctor .
han är stolt över att vara musiker .	está orgulloso de ser músico .
han är lärare .	él es profesor .
det är varmt idag .	hace calor hoy .
han är stolt över att vara musiker .	él está orgulloso de ser un músico .
han uppför sig som ett barn .	se porta como un niño .
frukosten är färdig .	el desayuno está listo .
det här är inte min åsikt , bara min översättning !	¡ esta no es mi opinión , es sólo mi traducción !
hon läser tidningen varje morgon .	ella lee el periódico cada mañana .
han har ett stort hus och två bilar .	él tiene una casa grande y dos autos .
jag har lånat en bil .	he pedido prestado un coche .
allt är toms fel .	la culpa de todo la tiene tom .
de kommer från sverige .	son de suecia .
hans förklaring var inte tillräcklig .	su explicación no fue tan satisfactoria .
tom kan köra gaffeltruck .	tom sabe cómo manejar una carretilla elevadora .
nästa konsert kommer att hållas i juni .	el próximo concierto será en junio .
jag jobbar på mcdonald’s .	estoy trabajando para mcdonald ' s .
hon frågade var huset låg .	ella preguntó por dónde quedaba la casa .
mor stannade i bilen medan far handlade .	la mamá se quedó en el coche mientras papá iba de compras .
tom slutade röka .	tom dejó de fumar .
han spelade piano .	él tocaba el piano .
hennes engelska är utmärkt .	su inglés es excelente .
vill du ha mer kakor ?	¿ quieres más galletas ?
kjolen är grön .	la pollera es verde .
jag vill dansa .	quiero bailar .
eu grundas för att få slut på de blodiga krigen mellan grannländerna , som gång på gång hade orsakat så mycket mänskligt lidande och till slut ledde till andra världskriget .	la unión europea nació con el anhelo de acabar con los frecuentes y cruentos conflictos entre vecinos que habían culminado en la segunda guerra mundial .
är du lärare eller student ?	¿ eres un profesor o un estudiante ?
jag mutade polisen .	soborné al policía .
jag är mycket hungrig .	estoy muy hambriento .
tom dricker inte öl .	tom no bebe cerveza .
tom kysste mary på pannan .	tom besó a mary en la frente .
hon kommer förmodligen .	ella probablemente vendrá .
vilken spännande match !	¡ qué juego tan emocionante !
jag tror att jag skall köpa en ny bil .	creo que me compraré un coche nuevo .
vad jag vill ha nu är en varm kopp kaffe .	lo que quiero ahora es una taza de café caliente .
hon kysste honom på pannan .	ella lo besó en la frente .
han gillar att se på tv .	a él le gusta ver televisión .
berätta en zombiehistoria för mig .	cuéntame una historia de zombies .
bara för att du inte finns på riktigt så betyder det inte att du kan säga åt mig vad jag borde göra .	que no seas real no significa que puedas decirme qué hacer .
jag läste att brasiliens president är en kvinna . hon kallas dilma .	he leído que el presidente de brasil es una mujer . se llama dilma .
jag behöver köpa frimärken .	necesito comprar estampillas .
jag är mycket hungrig .	tengo mucha hambre .
det verkar som att mary är full igen .	parece que mary está borracha otra vez .
det var en gång en grym konung .	había una vez un cruel rey .
han hjälper inte till hemma .	él no ayuda con las tareas domésticas .
hur länge har de varit här ?	¿ cuánto tiempo han estado aquí ?
han berättade inte för john om olyckan .	él no le dijo a john del accidente .
pojken gick vilse i skogen .	el chico se perdió en el bosque .
behöver du hjälp med att bära något ?	¿ necesitas ayuda para transportar algo ?
jag var på väg ut .	yo estaba saliendo .
mayuko verkar klok .	mayuko parece sabia .
det är en genant sjukdom .	es una enfermedad embarazosa .
ingenting är lätt .	fácil no es nada .
alice är min mamma .	alice es mi madre .
min hund åt min läxa .	mi perro se comió mi tarea .
grekiska är inget enkelt språk .	el griego no es un idioma fácil .
grekiska är inget lätt språk .	el griego no es un idioma fácil .
jag vill gifta mig med honom .	quiero casarme con él .
jag skulle vilja växla pengar .	me gustaría cambiar dinero .
de är min morfars böcker .	son los libros de mi abuelo .
jag sjunger nu .	ahora estoy cantando .
är du rädd för rysare ?	¿ le asustan las películas de miedo ?
vi har inte sett nånting .	nosotros no vimos nada .
jag vill inte att du berättar det för henne .	no quiero que se lo cuentes a ella .
jag föddes med tolv fingrar .	nací con doce dedos .
vem sjunger den här sången ?	¿ quién canta esta canción ?
jag vill skriva en bok .	quiero escribir un libro .
hur länge ännu , catilina , skall du missbruka vårt tålamod ?	¿ hasta cuando abusarás , catilina , de nuestra paciencia ?
om du har ett problem med råttor och möss , så kan du skrämma dem med ultraljud .	si tiene problemas de ratas o ratones , puede espantarlos con ultrasonido .
jag vill inte dö !	¡ no quiero morir !
de har tolv barn .	ellos tienen doce hijos .
han började gråta .	él se puso a llorar .
jag blandar majonnäs med ketchup .	estoy mezclando mayonesa con ketchup .
skjut inte !	¡ no dispares !
vad ska vi att äta idag ?	¿ qué vamos a comer hoy ?
jag kan inte stoppa blödningen .	no puedo detener el sangrado .
det är ett extremfall .	es un caso extremo .
jag är inte din fru längre . din fru är tatoeba !	yo ya no soy tu mujer . ¡ tu mujer es tatoeba !
jag ska skriva en mening på tyska .	voy a escribir una oración en alemán .
min son talar inte svenska .	mi hijo no habla sueco .
algeriet är mitt land .	argelia es mi país .
jag skriver en sång på tyska .	estoy escribiendo una canción en alemán .
en tredjedel är mindre än en halva .	un tercio es menos que un medio .
fattigdom är ingen skam .	la pobreza no es una deshonra .
hon var ung och oskyldig .	ella era joven e inocente .
hon var ung och oskyldig .	era joven e inocente .
jag spelade tennis hela dagen .	estuve jugando tenis el día entero .
jag föredrar att gå till fots framför att vänta på nästa buss .	prefiero caminar antes que esperar el siguiente bus .
det här året erbjuder vi samma språkkurs som i fjol .	este año ofrecemos el mismo curso de idiomas que el año pasado .
verklighet och fantasi är svåra att skilja på .	la realidad y la fantasía son difíciles de distinguir .
hurdant väder var det i går ?	¿ cómo estuvo el tiempo ayer ?
jag spelade tennis med min bror .	jugué tenis con mi hermano .
elefanter är enorma djur .	los elefantes son animales enormes .
jag har ingen vodka .	no tengo vodka .
tom kan inte göra någonting utan marys hjälp .	tom no puede hacer nada sin la ayuda de mary .
jag skriver en mening på tyska .	escribo una frase en alemán .
jag kysste henne på pannan .	la besé en la frente .
varför läser du franska ?	¿ por qué estudias francés ?
skriv till mig .	escríbeme .
kommer jag att dö ?	¿ voy a morir ?
vad vet du ?	¿ qué sabes ?
vem åt den sista kakan ?	¿ quién se ha comido la última galleta ?
julen närmar sig .	la navidad se acerca .
kan tom hjälpa oss ?	¿ tom puede ayudarnos ?
jag kan inte finna min flickväns klitoris .	no puedo encontrar el clítoris de mi amiga .
vad har hon gjort ?	¿ qué ha hecho ?
han är bara en amatör .	él es solo un aficionado .
tom vill leka .	tom quiere jugar .
tom vill spela .	tom quiere jugar .
låt mig ringa min advokat .	déjame llamar a mi abogado .
vi är från ryssland .	somos de rusia .
jag är .	soy .
jag är här för att hjälpa dig .	estoy aquí para ayudarte .
tom älskar mary .	tom ama a mary .
jag vill vinna .	quiero ganar .
jag vill ha en förklaring och jag vill ha den nu !	¡ quiero una explicación , y la quiero ahora !
såren läker med tiden .	las heridas sanan con el tiempo .
hur går det i skolan ?	¿ cómo te va en el colegio ?
jag älskar det norska språket !	¡ amo el noruego !
allt fungerade problemfritt .	todo funcionó sin problemas .
middagen är färdig !	¡ la cena está lista !
vanligtvis äter vi tre gånger om dagen .	normalmente comemos tres veces al día .
kom du med tåget ?	¿ viniste en tren ?
jag fann honom extremt intelligent .	yo lo encontré extremadamente inteligente .
jag vet var han är .	sé dónde está .
jag tror att tom ljuger .	creo que tom está mintiendo .
han är en man som vi alla respekterar .	él es un hombre al que todos respetamos .
jag kommer från norge .	yo vengo de noruega .
jag bor på malta .	yo vivo en malta .
var ligger den spanska ambassaden ?	¿ dónde queda la embajada española ?
var ligger den ryska ambassaden ?	¿ dónde queda la embajada rusa ?
var ligger den ungerska ambassaden ?	¿ dónde está la embajada húngara ?
han låg med slutna ögon på soffan .	él se recostó en el sofá con los ojos cerrados .
det var en gång en fattig man och en rik kvinna .	érase una vez un hombre pobre y una mujer rica .
han köpte ett par nya handskar .	él compró un par de guantes nuevos .
det kan jag se med blotta ögat .	puedo ver eso a simple vista .
vill du ha något att dricka ?	¿ quieres algo para beber ?
du vet inte vem jag är .	tú no sabes quién soy .
han stod på golvet .	él estaba parado en el piso .
min lärare är herr haddad .	mi profesor es el señor haddad .
ledarhundar hjälper personer som inte kan se .	los perros guía ayudan a personas que no pueden ver .
se på huset med det röda taket .	mira la casa con el techo rojo .
vad sägs om att spela tennis på lördag ?	¿ qué te parece si jugamos tenis el sábado ?
jag bad honom om råd .	le pedí consejo .
jag bad henne om råd .	le pedí consejo .
i går var det fredag och i övermorgon är det måndag .	ayer fue viernes y pasado mañana será lunes .
som pensionär är jag nu min egen chef - äntligen .	como soy pensionista , por fin soy mi propio jefe .
din cykel är mycket nyare än min .	tu bicicleta es mucho más nueva que la mía .
en av dem slog mig i ryggen .	uno de ellos me pegó en la espalda .
damaskus ligger i syrien .	damasco queda en siria .
vi ses vid huset !	¡ nos vemos en la casa !
han bor utanför stan .	él vive fuera de la ciudad .
det råder inget tvivel om det .	no cabe duda alguna al respecto .
vill ni att jag skall koka kaffe ?	¿ queréis que haga café ?
varför är du så arrogant ?	¿ por qué eres tan arrogante ?
jag hoppas att tom säger ja .	espero que tom diga que sí .
är du trött ?	¿ estás cansada ?
jag är ingen tiggare .	no soy un mendigo .
jag kunde inte stoppa tom .	no pude detener a tom .
var är kvinnan ?	¿ dónde está la mujer ?
de köpte en ny dammsugare .	ellos compraron una aspiradora nueva .
de har köpt en ny dammsugare .	ellos compraron una aspiradora nueva .
han försökte att avleda uppmärksamheten .	él intentó desviar la atención .
den mannen dog av lungcancer för en vecka sedan .	aquel hombre murió de cáncer al pulmón hace una semana .
jag klädde av mig och hoppade in i duschen .	me desvestí y salté a la ducha .
han bygger en bro .	él está construyendo un puente .
tom bröt mot reglerna .	tom rompió las reglas .
wenjin är en kinesisk kvinna .	wenjin es una mujer china .
algeriet ligger i nordafrika .	argelia queda en áfrica septentrional .
dagens match är avgörande .	el juego de hoy es definitorio .
dagens match är avgörande .	el partido de hoy es decisivo .
tom är en gammal vän .	tom es un viejo amigo mío .
han begick många synder i sin ungdom .	él cometió muchos pecados en su juventud .
de adopterade två barn från asien .	adoptaron dos niños de asia .
huset var inte särskilt anmärkningsvärt .	la casa no era especialmente notable .
detta kan inte beskrivas med ord .	eso no puede describirse con palabras .
glöm inte att dra i handbromsen .	no olvides poner el freno de mano .
jag tror att jag ska stanna här .	creo que me quedaré aquí .
detta kan inte beskrivas med ord .	esto no puede describirse con palabras .
glöm inte att dra i handbromsen .	no te olvides de poner el freno de mano .
jag tror att jag ska stanna här .	pienso que voy a quedarme aquí .
hans fel var avsiktligt .	su error fue voluntario .
han blir rädd lätt .	se asusta fácilmente .
tom är ingen främling .	tom no es un extraño .
tom är på flygplatsen .	tom está en el aeropuerto .
jag väntar här .	yo esperaré aquí .
hon har astma .	ella tiene asma .
hon är astmatiker .	ella tiene asma .
jag vet inte vad det är .	no sé qué es eso .
om du vill köpa ett koppel , gå till en zooaffär .	si quieres comprar una correa , anda a una tienda de mascotas .
tom är en av mina närmsta vänner .	tom es uno de mis amigos más cercanos .
hans fru är svenska .	su esposa es sueca .
betty dödade sin egen mor .	betty mató a su propia madre .
jag vet var tom arbetar .	yo sé dónde trabaja tom .
jag vet var tom jobbar .	yo sé dónde trabaja tom .
det sägs att liisa är sjuk .	dicen que liisa está enferma .
jag fick en underbar idé .	se me ocurrió una idea maravillosa .
är detta en hingst eller ett sto ?	¿ es este un padrillo o una yegua ?
är detta en hingst eller ett sto ?	¿ es este un garañón o una yegua ?
tom är farlig .	tom es peligroso .
vår son dog i kriget .	nuestro hijo murió en la guerra .
spinoza var panteist .	espinoza era panteísta .
krig är helvetet .	la guerra es el infierno .
vad är grafen ?	¿ qué es el grafeno ?
grafen är ett ämne som består av rent kol .	el grafeno es una sustancia formada por carbono puro .
jag läser gärna amerikanska romaner .	me gusta leer novelas americanas .
jag gick inte till skolan .	no fui a la escuela .
för att vinna tid tog vi planet .	para ganar tiempo tomamos el avión .
jag är fotograf .	soy fotógrafo .
jag fick en skriftlig inbjudan .	recibí una invitación escrita .
vem sitter vanligtvis på åsnebänken ?	¿ quién por lo general está sentado en el banquillo de la infamia ?
hon vill arbeta på ett sjukhus .	ella quiere trabajar en un hospital .
är de amerikaner ?	¿ son ellos americanos ?
vad har du för adress ?	¿ cuál es tu dirección ?
skulle jag kunna få ett glas mjölk , tack ?	¿ me podría dar un vaso de leche , por favor ?
afrika är mänsklighetens vagga .	áfrica es la cuna de la humanidad .
jag lovar , det är värt ansträngningen .	prometo que vale la pena .
jag ljög för dig .	te mentí .
den där kameran tillhör mig .	esa cámara me pertenece .
jag tycker helt enkelt inte om honom .	sencillamente él no me agrada .
han sov i bilen .	durmió en el coche .
jag står inte ut med sjukhus .	no soporto los hospitales .
i öknen är sanden billig .	en el desierto la arena es barata .
du är gammal nog att förstå .	eres suficientemente viejo para entender .
min bil är stor nog för fem personer .	mi auto es lo suficientemente grande para cinco personas .
jag älskar mary så mycket .	amo tanto a maría .
detta är hans bil , tror jag .	este es su auto , creo .
hur många gånger måste jag säga det till dig ?	¿ cuántas veces tengo que decírtelo ?
det nya huset ligger här .	la casa nueva queda aquí .
kärleken är viktig .	el amor es una cosa importante .
jag har ett hjärta .	yo tengo un corazón .
liisa är en aktiv och energisk ung kvinna .	liisa es una joven activa y energética .
de köpte det .	ellas lo compraron .
de köpte den .	ellas lo compraron .
hur såg tom ut ?	¿ cómo se veía tom ?
den svenska vintern är mörk .	el invierno sueco es oscuro .
vi måste prata med dig om tom .	tenemos que hablar contigo acerca de tom .
tom kan inte bestämma sig för vilken kamera han ska köpa .	tom no puede decidir qué cámara comprar .
är du redo för halloween ?	¿ estás listo para la noche de brujas ?
hans rum är alltid i ordning .	su pieza siempre está ordenada .
jag tog tom till sjukhuset .	llevé a tom al hospital .
det doftar gott i huset .	la casa huele bien .
han hade få tänder .	él tenía pocos dientes .
efter två minuter fick vår bil slut på bensin .	nuestro auto se quedó sin bencina dos minutos después .
flyget avgår om fem minuter .	el avión parte en cinco minutos .
vår skola ligger på andra sidan floden .	nuestro colegio queda al otro lado del río .
ut allesammans !	¡ todos afuera !
tom är stark .	tom es fuerte .
europa är en kontinent .	europa es un continente .
de tillbringade en underbar tid tillsammans .	ellos pasaron un tiempo maravilloso juntos .
var det här någon annans idé ?	¿ acaso esta era la idea de otro ?
piano och gitarr är vanliga ackompanjemangsinstrument .	el piano y la guitarra comúnmente son instrumentos de acompañamiento .
hur många studerade på medeltidens universitet ?	¿ cuántos estudiaban en la universidad en la edad media ?
det här är mitt rum .	este es mi cuarto .
jag skrev ingenting .	yo no escribí nada .
hon var redan gravid .	ella ya estaba embarazada .
det är en anakronism .	este es un anacronismo .
listan är oändlig .	la lista es interminable .
jag tillbringade tre månader på sjukhus när jag var tretton år gammal .	pasé tres meses en un hospital cuando tenía trece años .
det finns många städer i det här landet .	hay muchas ciudades en este país .
han förklarade varför experimentet misslyckades .	él explicó por qué el experimento fracasó .
framtiden tillhör dem som tror på skönheten i sina drömmar .	el futuro le pertenece a aquellos que creen en la belleza de sus sueños .
han köpte nya handskar .	él se compró guantes nuevos .
jag drack kaffet .	me tomé el café .
jag har korrigerat misstaget .	corregí el error .
försov dig inte .	no te quedes dormido .
markku satte sitt liv på spel för att rädda liisa .	markku puso su vida en riesgo para salvar a liisa .
italien är omgivet av medelhavet .	italia está rodeada por el mar mediterráneo .
vad sa du till tom ?	¿ qué le dijiste a tom ?
tom är den perfekta fadern .	tom es el padre perfecto .
den här stenen är dubbelt så tung som den där .	esta piedra pesa el doble que esa .
detta är reglerna .	estas son las reglas .
det var inget sammanträffande .	no fue ninguna coincidencia .
allt är toms fel .	todo es culpa de tom .
jag kan inte förstå .	no puedo entender .
kulramen är en kinesisk uppfinning .	el ábaco es un invento chino .
vi ses om två år .	nos vemos en dos años .
det är dig som hon älskar , inte mig .	es a ti a quien ella ama , no a mí .
jag har bott sex månader i kina .	viví en china por seis meses .
var är kaptenen för det här skeppet ?	¿ dónde está el capitán de este barco ?
vad gjorde han efter det ?	¿ qué hizo después ?
jag vet att jag kommer att dö .	sé que voy a morir .
jag tycker att han ser bättre ut med skägg .	yo pienso que él se ve mejor con barba .
jag tycker att han ser bättre ut i skägg .	yo pienso que él se ve mejor con barba .
tom är blyg och feg .	tom es tímido y cobarde .
det är fruktansvärt dyrt .	es muy caro .
barnet slutade gråta .	el niño dejó de llorar .
piloten lyckades genomföra en perfekt landning .	el piloto consiguió realizar un aterrizaje perfecto .
vad hände med resten av maten ?	¿ qué pasó con el resto de la comida ?
det gjorde mig ytterst glad .	me hizo sumamente feliz .
kysste du mary ?	¿ tú besaste a maría ?
jag drömmer mycket .	yo sueño mucho .
långa kjolar är på modet .	las faldas largas están de moda .
sveriges befolkning ökar .	la población de suecia está en aumento .
det är min hund .	ese es mi perro .
det är ingen mening med att försöka lösa det här problemet .	no tiene sentido tratar de resolver este problema .
den här boken är för mig vad bibeln är för dig .	este libro es para mí lo que la biblia es para ti .
jag går och klär på mig .	voy a vestirme .
hon ringde upp mig från tokyo .	ella me llamó desde tokio .
hon ringde upp mig från tokyo .	ella me ha llamado desde tokio .
om jag var du skulle jag följa hans råd .	si yo fuese tú , seguiría su consejo .
om jag var du skulle jag följa hans råd .	en tu lugar seguiría su consejo .
hon har en stuga vid havet .	ella tiene una cabaña a la orilla del mar .
john har en bil från japan .	john tiene un auto de japón .
kan ni tala esperanto ?	¿ saben hablar esperanto ?
jag skulle vilja köpa en karta .	quisiera comprar un mapa .
jag tänker på dig hela tiden .	pienso en ti todo el tiempo .
det skrivs lika på båda språken .	se escribe igual en ambos idiomas .
jag står inte ut med tanken på att förlora dig för evigt .	no soporto la idea de perderte para siempre .
jag har en fråga .	tengo una pregunta .
usa är en republik .	estados unidos es una república .
jag är tråkig .	soy aburrido .
jag har kaffe , te , vatten och färsk fruktjuice .	tengo café , té , agua y jugo de fruta fresca .
meredith har inga hundar .	meredith no tiene perros .
varför lär jag mig isländska ?	¿ por qué estoy aprendiendo islandés ?
jag går till kyrkan .	voy a la iglesia .
jag gömmer ingenting .	no estoy ocultando nada .
jag döljer ingenting .	no estoy ocultando nada .
har inte du något att göra ?	¿ no tienes algo que hacer ?
har ni ingenting att göra ?	¿ no tiene usted nada que hacer ?
har inte ni något att göra ?	¿ no tiene usted algo que hacer ?
ingenting händer .	no está pasando nada .
ingenting händer .	no pasa nada .
hon hade inga pengar .	ella no tenía dinero .
en , två , tre , fyra , fem , sex , sju , åtta , nio , tio .	uno , dos , tres , cuatro , cinco , seis , siete , ocho , nueve , diez .
han äter .	está comiendo .
han äter .	él come .
jag känner inte någon här .	aquí no conozco a nadie .
tack .	gracias .
jag har ingen anledning att leva .	no tengo razón para vivir .
det där är anledningen varför han blev arg .	esa es la razón por la que se enfadó .
har ni djur ?	¿ tenéis animales ?
har ni djur ?	¿ tienes algún animal ?
jag vet att detta är svårt .	sé que esto es difícil .
hade jag fel ?	¿ estaba equivocado ?
då och då studerar jag esperanto .	de vez en cuando estudio esperanto .
från tid till annan studerar jag esperanto .	de vez en cuando estudio esperanto .
jag fick reda på någonting .	descubrí algo .
nej , inte alls .	no , para nada .
mitt namn är jack .	me llamo jack .
mitt språk är inte med på listan !	¡ mi idioma no se encuentra en la lista !
mitt språk är inte med i listan !	¡ mi idioma no se encuentra en la lista !
var är hon ?	¿ dónde está ella ?
var är han ?	¿ dónde está él ?
ikväll känner jag inte för att se på tv .	esta noche no tengo ganas de ver la televisión .
vad heter du ?	¿ cómo te llamas ?
huset är kallt .	la casa está fría .
boken är på bordet .	el libro está en la mesa .
boken ligger på bordet .	el libro está en la mesa .
vem är han ?	¿ quién es él ?
vem är hon ?	¿ quién es ella ?
ditt problem liknar mitt .	tu problema se parece al mío .
vem förrådde oss ?	¿ quién nos traicionó ?
jag tappade ett örhänge .	perdí un arete .
jag tappade ett örhänge .	yo perdí un arete .
jag tappade ett örhänge .	se me cayó un arete .
på era platser , färdiga , gå !	en sus marcas , listos , ¡ fuera !
tack för allt du gjort .	gracias por todo lo que has hecho .
vem är din favoritskådespelare ?	¿ quién es tu actor favorito ?
vem är din favoritskådespelare ?	¿ quién es tu actor preferido ?
stäng dörren .	cierra la puerta .
får jag kyssa dig ?	¿ puedo besarte ?
kan jag kyssa dig ?	¿ puedo besarte ?
dö !	¡ muere !
vad är din blodgrupp ?	¿ cuál es tu grupo sanguíneo ?
har du en telefon ?	¿ tienes un teléfono ?
har ni en telefon ?	¿ usted tiene un teléfono ?
